"060040200044";0;1;"2020-04-19";0;"1626";9;0;0;2;1;2;203;0;0;0;760;3;1;01;1;1;1;3;1;0;0;00;1;01;00;;4;13;"00";3;1;1;0;3;3;250;2;1;1;"-610698,189";"-1159629,314";"-610698,189";"-1159629,314";"-610700,902";"-1159632,461";"";"";"";"dálnice";"D1";"719691";"";"Souhlasnýsesmìremúseku";"Pomalý";"583545";"";"GN_V0.1UIR-ADR_410";"2"
"060040200045";0;1;"2020-04-20";1;"1260";0;0;0;2;1;0;516;0;0;0;200;3;1;01;1;1;1;3;1;0;0;00;1;02;00;;17;;"XX";;;;;;;0;;;;"-614280,077";"-1154683,001";"-614275,227";"-1154678,689";"-614273,839";"-1154677,495";"";"";"";"dálnice";"D1";"1752542";"";"Souhlasnýsesmìremúseku";"Pomalý";"549789";"";"GN_V0.1UIR-ADR_410";"2"
"060040200046";0;1;"2020-04-21";2;"0900";2;0;0;1;1;2;508;0;0;2;1020;3;1;01;1;1;1;3;1;0;0;00;1;02;00;;3;13;"04";2;0;0;1;1;1;500;2;1;1;"-614865,298";"-1153803,528";"-614865,298";"-1153803,528";"-614864,194";"-1153802,907";"";"";"";"dálnice";"D1";"2593785";"";"Souhlasnýsesmìremúseku";"Pomalý";"549789";"";"GN_V0.1UIR-ADR_410";"2"
"060040200047";0;1;"2020-04-24";5;"1120";3;0;8;2;1;2;508;0;0;0;800;2;1;01;1;1;1;3;1;0;0;00;1;01;00;;3;26;"08";3;0;1;0;1;1;600;2;1;1;"-612285,621";"-1156761,407";"-612285,621";"-1156761,407";"-612287,11";"-1156762,727";"";"";"";"dálnice";"D1";"1746381";"";"Souhlasnýsesmìremúseku";"Pomalý";"583600";"";"GN_V0.1UIR-ADR_410";"2"
"060040200048";0;1;"2020-04-30";4;"0115";3;0;4;1;1;2;508;0;0;1;400;2;1;01;1;6;1;3;1;0;0;00;1;01;00;;3;39;"97";1;0;1;0;3;3;200;3;2;1;"-616001,706";"-1152431,042";"-616001,706";"-1152431,042";"-616002,233";"-1152431,525";"";"";"";"dálnice";"D1";"3072902";"";"Souhlasnýsesmìremúseku";"Pomalý";"583154";"";"GN_V0.1UIR-ADR_410";"2"
"060040200049";0;1;"2020-05-04";1;"1060";0;0;0;2;7;0;615;0;0;0;300;3;1;01;1;1;1;3;1;0;0;00;1;03;00;;17;;"XX";;;;;;;0;;;;"-612817,931";"-1156352,757";"-612817,931";"-1156352,757";"-612814,937";"-1156347,767";"";"";"";"dálnice";"D1";"3072844";"";"Souhlasnýsesmìremúseku";"Pomalý";"583839";"";"GN_V0.1UIR-ADR_410";"2"
"060040200050";0;1;"2020-05-09";6;"1450";3;0;3;2;1;2;508;0;0;0;320;2;1;01;1;1;1;3;1;0;0;00;1;02;00;;3;47;"15";9;0;1;0;1;1;100;2;2;1;"-614281,715";"-1154681,252";"-614275,806";"-1154674,806";"-614276,005";"-1154674,977";"";"";"";"dálnice";"D1";"1752542";"";"Souhlasnýsesmìremúseku";"Pomalý";"549789";"";"GN_V0.1UIR-ADR_410";"2"
"060040200051";0;1;"2020-05-11";1;"1110";0;0;0;2;1;2;409;0;0;0;35;3;1;01;1;1;1;3;1;0;0;00;1;02;00;;3;31;"08";2;0;1;0;1;3;0;2;1;1;"-615663,57";"-1152781,614";"-615663,57";"-1152781,614";"-615665,325";"-1152783,207";"";"";"";"dálnice";"D1";"3072903";"";"Souhlasnýsesmìremúseku";"Pomalý";"583154";"";"GN_V0.1UIR-ADR_410";"2"
"060040200052";0;1;"2020-05-18";1;"1150";1;2;0;2;1;0;508;0;0;0;900;3;1;01;1;1;1;3;1;0;0;00;1;02;00;;3;31;"13";1;0;3;0;1;3;500;2;1;1;"-612235,053";"-1156809,079";"-612235,053";"-1156809,079";"-612241,208";"-1156814,533";"";"";"";"dálnice";"D1";"1746381";"";"Souhlasnýsesmìremúseku";"Pomalý";"583600";"";"GN_V0.1UIR-ADR_410";"2"
"060040200053";0;1;"2020-05-18";1;"1635";0;0;0;2;1;0;516;0;0;0;1000;2;1;01;1;1;1;3;1;1;0;00;1;02;00;;17;;"XX";;;;;;;0;;;;"-609186,761";"-1160471,882";"-609186,761";"-1160471,882";"-609189,596";"-1160479,022";"";"";"";"dálnice";"D1";"1730556";"";"Souhlasnýsesmìremúseku";"Pomalý";"583669";"";"GN_V0.1UIR-ADR_410";"2"
"060040200054";0;1;"2020-05-15";5;"2560";3;0;4;2;1;0;508;0;0;0;700;2;3;01;3;1;1;3;1;0;0;00;1;01;00;;17;;"XX";;;;;;;0;;;;"-612237,858";"-1156804,629";"-612237,858";"-1156804,629";"-612244,651";"-1156810,647";"";"";"";"dálnice";"D1";"1746381";"";"Souhlasnýsesmìremúseku";"Rychlý";"583600";"";"GN_V0.1UIR-ADR_410";"2"
"060040200055";6;;"2020-05-21";4;"0235";2;0;0;2;1;2;508;0;0;0;510;2;1;01;1;4;1;3;1;0;0;00;1;02;00;;7;35;"07";3;0;1;0;1;5;0;3;1;1;"-621092,31";"-1149925,436";"-621092,31";"-1149925,436";"-621097,375";"-1149916,125";"";"";"";"místníkomunikace";"";"606326";"";"Souhlasnýsesmìremúseku";"Pomalý";"584193";"";"GN_V0.1UIR-ADR_410";"2"
"060040200056";0;1;"2020-05-27";3;"0730";3;0;3;2;1;2;508;0;0;0;550;2;1;01;1;1;1;3;1;0;0;00;1;01;00;;3;39;"19";3;0;1;0;1;3;500;2;1;1;"-619601,541";"-1150684,635";"-619601,541";"-1150684,635";"-619610,393";"-1150695,72";"";"";"";"dálnice";"D1";"3072855";"";"Souhlasnýsesmìremúseku";"Pomalý";"582964";"";"GN_V0.1UIR-ADR_410";"2"
"060040200057";0;1;"2020-06-01";1;"1410";1;4;0;2;1;2;503;0;0;0;3100;2;1;01;1;1;1;4;1;1;0;00;1;03;00;;7;62;"18";3;0;1;0;1;1;1200;4;1;1;"-614950,308";"-1153674,784";"-614950,308";"-1153674,784";"-614940,959";"-1153669,258";"";"";"";"dálnice";"D1";"3072864";"";"Souhlasnýsesmìremúseku";"Pomalý";"549789";"";"GN_V0.1UIR-ADR_410";"2"
"060040200058";0;1;"2020-06-05";5;"0600";3;0;4;2;1;0;508;0;0;0;750;2;3;01;3;1;1;3;0;0;0;00;1;01;00;;17;;"XX";;;;;;;0;;;;"-612284,29";"-1156759,317";"-612297,181";"-1156771,134";"-612297,103";"-1156771,063";"";"";"";"dálnice";"D1";"1322386";"";"Souhlasnýsesmìremúseku";"Pomalý";"583600";"";"GN_V0.1UIR-ADR_410";"2"
"060040200059";0;1;"2020-06-08";1;"1625";1;2;0;2;1;0;403;0;0;0;100;2;1;11;1;1;1;3;1;3;4;00;1;02;00;;17;;"XX";;;;;;;0;;;;"-612138,248";"-1156928,333";"-612148,423";"-1156930,475";"-612149,023";"-1156930,906";"";"";"";"dálnice";"D1";"1416925";"";"Opaènýkesmìruúseku";"Pomalý";"583600";"";"GN_V0.1UIR-ADR_410";"2"
"060040200060";0;1;"2020-06-08";1;"2300";0;0;0;2;1;2;203;0;0;0;520;3;1;01;1;6;1;3;1;0;0;00;1;02;00;;6;26;"15";3;0;1;0;1;3;0;3;1;1;"-611852,511";"-1157480,248";"-611852,511";"-1157480,248";"-611852,641";"-1157480,295";"";"";"";"dálnice";"D1";"719366";"";"Opaènýkesmìruúseku";"Pomalý";"583600";"";"GN_V0.1UIR-ADR_410";"2"
"060040200061";0;1;"2020-06-11";4;"0010";0;0;0;2;6;0;100;0;0;0;300;2;3;06;3;6;1;3;1;0;0;00;1;01;00;;3;26;"16";3;0;0;0;1;1;300;2;1;1;"-614071,168";"-1154976,894";"-614071,168";"-1154976,894";"-614066,545";"-1154974,138";"";"";"";"dálnice";"D1";"3072846";"";"Souhlasnýsesmìremúseku";"Pomalý";"583839";"";"GN_V0.1UIR-ADR_410";"2"
"060040200062";0;1;"2020-06-12";5;"2150";4;0;0;1;3;0;100;1;0;0;900;2;1;01;1;6;1;5;1;0;0;00;1;03;00;;3;04;"12";3;0;1;0;1;3;300;2;1;1;"-607645,301";"-1161140,741";"-607641,009";"-1161134,84";"-607640,173";"-1161133,399";"";"";"";"dálnice";"D1";"719852";"";"Opaènýkesmìruúseku";"Pomalý";"583669";"";"GN_V0.1UIR-ADR_410";"2"
"060040200063";0;1;"2020-06-19";5;"0805";3;0;4;2;1;2;204;0;0;0;800;2;3;01;4;1;1;3;4;0;0;09;1;01;00;;3;31;"08";9;1;1;0;1;1;300;2;1;1;"-620959,541";"-1149840,775";"-620949,872";"-1149857,963";"-620949,618";"-1149857,545";"";"";"";"místníkomunikace";"";"1752529";"";"Souhlasnýsesmìremúseku";"Pomalý";"584193";"";"GN_V0.1UIR-ADR_410";"2"
"060040200064";0;1;"2020-06-26";5;"0500";3;0;4;2;1;2;508;0;0;0;30200;2;1;01;1;1;1;3;1;0;0;00;1;01;00;;7;10;"17";3;0;1;0;3;1;100;3;2;1;"-613571,213";"-1155789,162";"-613571,213";"-1155789,162";"-613573,034";"-1155790,819";"";"";"";"dálnice";"D1";"3072844";"";"Souhlasnýsesmìremúseku";"Pomalý";"583839";"";"GN_V0.1UIR-ADR_410";"2"
