"060306200104";1;1;1;00
"060306200110";2;1;1;07
"060306200115";1;1;7;00
"060306200254";2;1;1;10
"060306200307";1;1;0;01
"060306200309";1;1;7;06
"060306200367";1;1;1;00
"060306200390";2;1;1;00
"060306200424";3;1;3;00
"060306200474";1;1;1;00
"060306200478";5;0;0;00
"060306200587";2;1;1;07
"060306200697";1;1;0;00
"060306200702";1;4;1;08
"060306200777";1;1;1;04
"060306200818";5;0;0;00
"060406200007";2;1;1;00
"060406200027";2;9;2;10
"060406200115";3;1;3;10
"060406200123";2;0;0;00
"060406200160";1;9;1;04
"060406200165";2;1;1;00
"060406200169";5;0;0;00
"060406200248";1;0;0;00
"060406200269";2;1;1;04
"060406200291";3;1;3;10
"060406200318";2;1;1;04
"060406200323";2;1;1;04
"060406200377";1;4;0;00
"060406200408";1;4;1;04
"060406200416";2;1;1;04
"060406200433";3;1;3;10
"060606200008";2;1;5;10
"060606200022";2;4;3;06
"060606200049";1;9;5;10
"060606200071";2;1;1;04
"060606200077";3;1;3;04
"060606200079";3;2;3;10
"060606200139";3;1;3;04
"060606200169";3;1;1;07
"060606200189";2;1;1;04
"060606200334";1;1;1;00
"060606200343";5;0;0;00
"060606200365";2;1;1;04
"060606200479";1;0;0;00
"060606200484";5;0;0;00
"060606200494";2;2;3;02
"060606200495";3;2;7;04
"061206200068";3;1;1;00
"061206200110";1;1;6;09
"061206200111";3;1;7;06
"061206200149";2;1;1;10
"061206200265";2;1;3;10
"061206200294";1;1;1;00
"061206200307";2;2;3;04
"061306200041";5;0;0;00
"061306200059";1;1;1;00
"061306200060";3;1;7;10
"061306200061";2;0;0;00
"061306200071";1;4;1;04
"061306200128";1;9;5;10
"061306200140";3;2;3;10
"061306200143";2;1;1;10
"061306200166";1;1;1;04
"061306200183";1;1;1;04
"061306200184";3;1;1;04
"061306200206";2;1;2;09
"061306200209";3;2;8;00
"061306200231";1;9;5;10
"061306200270";2;1;1;00
"070106200001";5;0;0;00
"070106200016";2;1;7;10
"070106200027";3;1;3;10
"070106200086";2;1;1;07
"070106200134";2;1;5;04
"070106200179";1;1;1;04
"070106200344";2;1;1;08
"070106200355";4;0;0;00
"070106200359";1;1;1;00
"070106200362";1;1;1;00
"070106200373";1;1;2;04
"070106200437";2;5;0;00
"070106200439";3;2;2;04
"070206200018";1;1;1;04
"070206200036";2;9;1;04
"070206200037";2;8;1;10
"070206200039";2;1;1;01
"070206200041";1;1;0;00
"070206200061";2;0;0;10
"070206200095";1;1;1;10
"070206200132";5;1;1;00
"070206200136";1;1;2;10
"070206200143";2;8;0;04
"070206200150";1;1;1;04
"070206200169";1;2;0;05
"070206200182";2;1;3;10
"070206200183";2;1;1;10
"070206200186";3;1;3;04
"070206200213";3;1;3;10
"070206200258";3;1;1;00
"070206200294";3;2;3;06
"070206200364";1;1;1;07
"070206200387";1;0;0;00
"070206200402";1;1;1;00
"070206200446";5;0;0;00
"070206200538";2;1;1;00
"070206200597";3;1;3;10
"070206200600";3;2;1;01
"070206200609";5;1;6;00
"070206200641";1;9;3;10
"070206200706";2;1;1;10
"070208203017";5;1;1;04
"070208203022";1;0;0;04
"070208203023";3;1;7;10
"070208203028";2;1;4;00
"070208203032";3;1;3;10
"070208203078";3;2;3;10
"070208203082";2;1;0;10
"070208203151";2;1;1;08
"070208203161";2;1;1;00
"070208203184";2;9;3;10
"070208203282";2;0;0;00
"070208203294";1;1;0;00
"070208203296";5;1;0;00
"070208203314";1;1;0;10
"070208203318";2;1;0;04
"070306200019";5;0;0;00
"070306200022";1;1;3;10
"070306200024";1;0;0;00
"070306200025";3;1;1;08
"070306200042";2;1;1;10
"070306200111";1;1;1;10
"070306200117";5;0;0;00
"070306200128";1;1;3;06
"070306200157";2;1;1;00
"070306200162";2;1;1;10
"070306200199";3;2;3;10
"070306200237";3;1;1;01
"070306200298";2;2;3;10
"070306200315";3;1;7;06
"070306200392";1;1;1;04
"070306200412";3;1;0;08
"070306200428";2;9;0;10
"070306200485";2;1;0;00
"070306200506";1;1;1;08
"070306200589";2;1;1;08
"070306200693";1;1;1;00
"070306200696";2;1;1;00
"070306200698";1;9;2;00
"070306200702";3;2;3;06
"070306200708";1;1;1;04
"070306200736";3;1;0;10
"070306200762";2;1;3;10
"070306200805";2;1;1;04
"070306200824";2;1;1;04
"070306200826";1;1;1;07
"070306200835";1;1;1;01
"070306200836";2;1;1;04
"070306200860";1;9;0;10
"070306200901";3;1;8;10
"070306200905";2;1;1;10
"070306200932";2;1;1;01
"070306200941";1;1;1;00
"070306200953";2;1;1;04
"070406200008";5;0;0;00
"070406200011";1;1;1;04
"070406200038";1;1;1;01
"070406200083";2;1;1;00
"070406200154";1;9;0;09
"070406200175";3;1;1;04
"070406200322";1;1;0;03
"070406200410";2;1;1;00
"070406200430";2;1;1;00
"070406200435";2;1;1;06
"070406200484";1;1;1;00
"070406200489";2;1;3;10
"070406200501";3;2;3;04
"070406200577";3;1;1;07
"070406200591";1;1;1;07
"070406200613";2;1;0;02
"070406200615";2;1;1;04
"070406200664";2;1;0;06
"070406200700";5;0;0;00
"070606200024";2;1;1;08
"070606200041";1;1;1;08
"070606200042";1;9;5;00
"070606200101";5;0;0;00
"070606200122";1;1;0;10
"070606200203";1;9;1;00
"070606200425";3;1;3;10
"070606200437";1;1;1;07
"070606200493";1;1;0;00
"070606200503";2;1;1;04
"070606200613";2;1;1;00
"070606200656";2;1;1;09
"070606200753";1;2;3;10
"070606200779";1;1;1;04
"070606200819";1;9;7;00
"070606200848";1;1;1;00
"070706200013";5;1;0;10
"070706200017";2;1;1;04
"070706200030";3;2;4;05
"070706200051";1;1;1;02
"070706200052";1;1;1;00
"070706200054";2;1;1;04
"070706200056";2;1;1;10
"070706200100";2;0;1;04
"070706200132";5;1;0;01
"070706200134";1;1;1;04
"070706200174";1;1;1;10
"070706200217";2;1;1;04
"070706200233";5;2;3;10
"070706200238";2;1;1;01
"070706200242";1;1;1;04
"070706200244";2;1;1;00
"070706200257";1;1;1;00
"070706200289";2;1;1;04
"070706200307";1;9;3;04
"070706200316";3;1;2;06
"070706200320";2;1;1;04
"070706200328";2;1;1;00
"070706200337";2;1;1;04
"070706200346";5;1;1;01
"070706200408";2;1;1;04
"070706200413";5;0;0;00
"070706200424";2;1;0;02
"070706200429";1;1;1;04
"070706200474";1;9;0;00
"070706200567";1;1;0;00
"070706200639";1;1;3;04
"070706200716";3;1;3;10
"070706200718";1;1;1;00
"070706200721";3;1;1;00
"070706200734";2;1;4;04
"070706200750";2;1;1;04
"070706200767";1;1;1;04
"070706200847";3;1;3;10
"070706200881";3;1;1;04
"070706200888";1;9;0;02
"070706200934";1;2;3;10
"070706201006";1;1;1;04
"070706201034";5;1;1;04
"070706201053";2;1;1;04
"070706201106";3;1;6;07
"070706201145";4;1;1;09
"070706201160";2;1;1;04
"070706201177";3;1;1;04
"070706201178";5;0;0;00
"070706201288";2;1;1;00
"070706201295";1;1;1;08
"070706201317";2;1;1;00
"070706201350";3;1;1;00
"070706201404";1;1;1;00
"070706201447";2;1;4;00
"070706201477";1;1;1;00
"070706201510";2;1;1;00
"070706201522";1;2;2;03
"070706201577";1;1;1;10
"070706201579";2;1;1;07
"070706201622";2;1;1;10
"070706201623";2;1;1;03
"070706201649";3;2;6;00
"140506200037";1;1;3;10
"140506200109";2;1;1;04
"140506200146";3;2;7;10
"140506200162";2;1;1;00
"140506200184";2;1;0;00
"140506200244";1;2;7;05
"140506200273";1;1;1;01
"140506200281";3;2;7;06
"140506200296";2;1;1;04
"140506200406";2;1;1;06
"140506200483";5;1;1;08
"140506200608";3;2;3;10
"140506200710";2;1;1;08
"140506200732";1;1;0;09
"140506200737";3;1;7;00
"140506200802";2;1;3;04
"140506200834";1;9;0;04
"140506200866";2;1;0;00
"140506200889";2;1;3;10
"140506200951";2;1;1;04
"140506200961";2;9;1;00
"140506201054";1;1;5;00
"140506201103";3;1;1;00
"140506201104";2;1;1;00
"140506201111";1;9;1;07
"140506201112";2;1;1;00
"140506201120";1;9;0;08
"140506201121";1;9;0;10
"140506201144";1;1;0;00
"140506201248";2;1;0;00
"140506201332";1;9;1;00
"140506201339";3;1;1;05
"140506201357";1;1;1;04
"140506201363";3;4;5;00
"140806200038";2;1;0;09
"140806200070";1;1;1;01
"140806200093";2;1;1;04
"140806200100";2;1;3;06
"140806200153";2;1;7;08
"140806200170";3;2;3;10
"140806200224";2;0;0;00
"140806200290";1;1;1;07
"140806200295";1;1;3;00
"140806200340";2;1;1;00
"140806200391";2;1;1;07
"140806200396";3;1;5;10
"140806200400";3;2;3;06
"140806200424";1;1;1;04
"140806200449";2;1;1;04
"140806200481";1;1;1;00
"140906200065";2;1;1;04
"140906200071";2;1;1;10
"140906200091";5;0;0;00
"140906200095";1;9;1;04
"140906200158";1;9;0;09
"140906200183";2;1;1;04
"140906200254";2;1;1;04
"140906200329";1;1;1;01
"140906200398";2;4;0;00
"140906200437";1;9;5;10
"140906200456";5;1;0;00
"140906200582";1;9;1;08
"140906200598";1;1;1;01
"141106200002";1;4;1;00
"141106200021";3;2;3;00
"141106200028";3;1;3;00
"141106200057";1;1;1;08
"141106200077";2;1;1;00
"141106200169";2;1;1;00
"141206200019";3;1;1;07
"141206200020";2;1;1;10
"141206200099";1;9;5;03
"141206200103";3;2;3;10
"141206200105";1;0;0;00
"141206200293";2;1;1;01
"141206200299";1;1;1;00
"150506200002";3;1;5;10
"150506200045";2;9;5;10
"150506200059";3;1;3;10
"150506200069";2;0;0;00
"150506200120";3;1;1;01
"150506200150";3;2;3;10
"150506200156";1;1;1;00
"150506200166";2;1;1;07
"150506200169";1;9;1;10
"150506200171";3;2;3;03
"150506200184";1;1;1;07
"150506200198";2;1;1;04
"150506200246";2;0;0;00
"150506200263";2;1;1;08
"150506200405";3;1;1;10
"150506200445";2;1;5;00
"150506200493";1;1;3;10
"150506200496";1;4;1;01
"150506200524";1;1;1;10
"150506200546";1;1;7;00
"150506200617";3;1;3;10
"150506200629";3;1;1;04
"150506200655";2;1;1;01
"150506200672";2;1;3;00
"150506200710";2;1;1;04
"150506200738";1;1;0;03
"150506200740";2;1;1;00
"150506200749";3;1;1;04
"150506200774";1;1;0;08
"150506200851";2;4;1;04
"150806200011";2;1;1;04
"150806200029";3;2;3;03
"150806200037";2;1;1;04
"150806200046";2;1;1;04
"150806200063";3;2;3;10
"150806200078";1;9;1;04
"150806200089";1;1;1;04
"150806200095";1;9;1;09
"150806200100";1;9;1;04
"150806200105";1;2;7;00
"150806200107";1;2;7;10
"150806200149";2;1;3;10
"150806200196";2;1;1;04
"150806200225";2;1;6;00
"150806200264";3;1;7;04
"150806200299";1;9;7;00
"150806200313";2;1;1;07
"150806200333";3;1;1;07
"150806200356";2;2;3;06
"150806200393";2;1;1;04
"150806200421";1;1;1;08
"150806200426";1;4;0;00
"150806200498";1;4;1;01
"151106200050";2;1;0;04
"151106200065";1;1;1;03
"151106200080";3;1;1;04
"151106200144";2;1;1;04
"151106200191";2;9;7;10
"151106200202";2;1;1;10
"151106200214";2;1;1;04
"151106200269";1;1;1;08
"151106200276";2;1;0;00
"151106200339";2;1;1;00
"151106200364";2;1;1;00
"151106200365";2;1;1;00
"151106200370";2;1;1;10
"151106200439";2;1;1;10
"151106200494";2;1;1;08
"151106200512";2;1;7;00
"151106200537";2;1;0;00
"151106200602";1;9;0;00
"151106200661";1;9;1;00
"151106200712";2;1;1;04
"151506200011";1;1;1;06
"151506200023";1;1;1;08
"151506200050";2;1;1;08
"151506200120";2;1;1;04
"151506200126";1;9;0;08
"151506200150";2;4;0;09
"151506200163";1;9;6;10
"151506200236";3;1;0;00
"151506200326";3;1;1;08
"151506200354";3;1;1;04
"151506200363";1;1;0;00
"151506200386";2;1;1;00
"151506200414";2;1;1;04
"151506200511";2;1;1;10
"151506200512";1;1;1;00
"151506200538";2;1;3;10
"160706200001";2;1;0;04
"160706200006";1;1;1;04
"160706200018";1;1;1;04
"160706200021";3;1;1;04
"160706200085";1;1;1;00
"160706200090";1;1;1;04
"160706200140";2;1;1;00
"160706200201";1;1;1;00
"160706200244";3;2;3;00
"160706200283";1;1;1;04
"160706200285";1;1;1;04
"160706200360";1;9;0;09
"160706200363";3;2;3;10
"160706200607";1;1;1;01
"161006200074";3;1;5;10
"161006200089";1;9;3;04
"161006200262";5;0;0;00
"161006200441";1;1;3;10
"161006200468";2;1;1;08
"161006200474";1;1;1;07
"161006200534";1;1;0;00
"161006200560";3;2;3;10
"161406200060";2;1;2;10
"161406200121";1;1;3;04
"161406200129";2;1;1;07
"161406200231";2;1;0;00
"161406200366";1;1;1;00
"161406200467";2;1;0;08
"161406200494";3;1;1;10
"161406200513";3;2;0;00
"161406200514";1;0;3;08
"161606200003";2;1;7;10
"161606200024";2;0;0;10
"161606200094";1;1;1;00
"161606200118";2;1;0;00
"161606200139";1;1;1;00
"161606200174";2;1;1;10
"161606200184";1;1;1;01
"161606200255";2;1;1;07
"161606200306";3;5;7;00
"161606200380";1;1;5;00
"161606200409";3;1;1;04
"161606200474";2;1;1;00
"161606200508";1;2;3;10
"161706200024";2;1;1;00
"161706200088";2;4;1;04
"161706200192";2;1;0;00
"161706200290";5;0;0;00
"161706200350";1;1;0;10
"170306200064";1;1;1;10
"170306200066";1;1;1;07
"170306200092";2;1;1;01
"170306200107";1;4;1;04
"170306200118";1;1;1;04
"170306200120";2;1;3;09
"170306200137";3;1;3;10
"170306200203";1;1;0;00
"170306200223";2;1;3;10
"170306200235";1;9;3;00
"170306200334";4;0;0;00
"170306200414";2;1;1;00
"170306200468";3;1;3;08
"170306200485";2;1;1;04
"170306200493";2;1;1;07
"170306200496";2;1;1;01
"170606200055";2;1;1;10
"170606200057";2;1;1;04
"170606200065";3;1;1;04
"170606200086";4;0;0;00
"170606200094";3;1;1;04
"170606200111";1;1;1;10
"170606200134";1;1;1;00
"170606200192";1;1;1;04
"170606200218";2;1;1;00
"170606200233";2;1;0;00
"170606200234";3;2;2;05
"170606200275";1;1;5;09
"170606200292";2;1;1;04
"170606200504";3;1;5;04
"170606200590";5;0;0;00
"170606200591";3;1;3;00
"170606200640";2;1;6;09
"170606200641";2;1;1;04
"170606200672";3;1;3;00
"170606200695";2;1;1;07
"170606200801";1;1;1;01
"170606200810";2;1;2;10
"170606200835";2;1;0;07
"170606200858";2;1;6;07
"170606200916";2;1;1;07
"170606200931";1;1;0;00
"170606200969";2;1;0;04
"170906200013";1;1;2;00
"170906200014";3;1;0;07
"170906200037";1;1;1;06
"170906200101";1;1;1;04
"170906200120";2;1;1;00
"170906200150";5;0;0;00
"170906200232";2;1;1;08
"170906200288";3;2;5;06
"170906200337";1;1;3;00
"170906200366";1;1;3;00
"170906200411";1;1;1;04
"171106200002";5;0;0;00
"171106200023";2;1;1;10
"171106200095";2;1;1;00
"171106200330";2;1;1;04
"171106200441";3;1;7;04
"171106200533";4;0;0;00
"171106200602";5;0;0;00
"180106200024";3;1;1;04
"180106200056";2;2;0;00
"180106200112";1;0;7;00
"180106200124";1;1;1;04
"180106200140";2;1;1;00
"180106200141";2;1;1;04
"180106200173";2;1;1;04
"180106200179";1;1;1;04
"180106200195";2;1;1;04
"180106200460";2;1;0;10
"180106200466";2;0;1;08
"180106200703";3;1;0;00
"180106200784";3;1;3;00
"180106200792";2;1;1;00
"180106200839";1;4;1;04
"180106200874";1;1;1;00
"180106200916";1;1;1;00
"180106200918";5;0;0;00
"180406200016";2;1;1;04
"180406200024";2;1;1;04
"180406200025";3;1;3;04
"180406200042";2;4;1;04
"180406200086";2;1;1;04
"180406200088";3;2;3;10
"180406200106";2;1;1;04
"180406200110";2;1;1;04
"180406200111";3;1;3;10
"180406200253";1;9;3;10
"180406200279";2;1;1;04
"180406200282";1;1;0;00
"180406200284";2;1;1;07
"180406200308";1;9;5;00
"180406200366";2;1;1;00
"180406200384";3;2;7;06
"180406200415";2;1;3;04
"180406200447";1;1;3;06
"180406200459";1;9;1;08
"180506200008";2;1;1;10
"180506200063";3;1;3;04
"180506200066";3;1;1;07
"180506200090";3;1;1;05
"180506200092";5;0;0;00
"180506200103";3;2;0;10
"180506200113";1;1;1;01
"180506200121";1;9;1;04
"180506200142";2;1;1;04
"180506200143";1;1;3;04
"180506200167";2;1;1;04
"180506200190";2;1;1;00
"180506200227";1;9;1;10
"180506200247";1;1;1;04
"180506200267";4;0;0;00
"180506200352";3;1;1;00
"180506200375";2;1;2;00
"180506200582";2;1;0;00
"180506200602";1;1;1;00
"180506200617";1;1;1;00
"180506200666";1;1;0;00
"180506200682";1;1;0;00
"180506200695";1;4;1;00
"180506200701";2;1;1;00
"180506200740";3;1;1;00
"180506200787";5;0;0;00
"180506200800";3;1;1;04
"180506200804";3;1;3;10
"180506200858";3;1;3;10
"180506200869";3;1;3;00
"180506200872";3;1;1;10
"180506200946";1;1;1;10
"180506200957";3;1;3;10
"180506201035";2;1;1;08
"180506201097";2;1;1;10
"180506201131";2;1;0;00
"180506201147";2;1;2;06
"180506201160";3;2;3;00
"180506201162";1;0;7;05
"181106200012";2;1;1;04
"181106200043";2;1;0;10
"181106200063";1;0;0;00
"181106200065";2;1;1;00
"181106200078";2;1;1;00
"181106200093";2;1;5;00
"181106200112";1;1;5;01
"181106200129";2;1;1;04
"181106200155";1;1;1;08
"181106200185";1;9;1;00
"181106200197";2;1;1;10
"181106200299";1;9;7;10
"181106200306";2;1;0;00
"181106200376";1;9;3;00
"190206200007";3;2;5;10
"190206200014";1;1;2;10
"190206200020";2;1;1;01
"190206200029";1;1;1;00
"190206200093";2;4;1;01
"190206200124";1;1;1;10
"190206200138";2;1;1;08
"190206200218";1;1;1;10
"190206200244";3;1;3;10
"190206200321";3;1;3;10
"190206200349";1;1;1;01
"190206200373";2;1;2;10
"190306200010";1;1;1;00
"190306200013";2;9;7;00
"190306200033";1;1;1;08
"190306200054";1;1;0;00
"190306200060";1;1;1;06
"190306200073";3;1;1;04
"190306200089";1;2;3;00
"190306200150";2;1;1;09
"190306200167";2;1;1;07
"190306200227";2;1;1;00
"190306200246";3;1;7;04
"190306200296";1;4;0;10
"190306200361";2;1;1;07
"190306200363";1;1;3;00
"190306200390";2;1;1;10
"190306200509";1;9;3;10
"190306200513";1;1;1;00
"190306200515";2;1;1;04
"190306200535";2;1;1;04
"190306200542";5;0;0;00
"190306200554";2;1;1;00
"190306200557";1;1;1;00
"190306200560";3;2;7;10
"190906200012";2;1;1;01
"190906200014";2;1;0;04
"190906200040";2;1;0;00
"190906200064";2;1;1;00
"190906200066";2;1;0;00
"190906200229";5;0;0;00
"190906200242";2;8;3;10
"190906200259";2;1;1;00
"190906200294";3;1;3;05
